2024-12-05T21:30:57Z	info	currently executing path: /usr/local/bin
2024-12-06T15:06:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:06:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:06:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:07:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:07:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:07:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:07:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:08:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:08:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:08:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:08:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:09:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:09:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:09:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:09:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:10:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:10:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:10:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:10:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:11:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:11:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:11:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:11:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:12:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:12:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:12:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:12:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:13:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:13:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:13:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:13:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:14:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:14:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:14:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:14:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:15:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:15:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:15:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:15:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:16:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:16:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:16:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:16:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:17:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:17:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:17:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:17:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:18:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:18:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:18:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:18:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:19:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:19:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:19:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:19:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:20:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:20:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:20:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:20:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:21:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:21:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:21:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:21:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:22:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:22:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:22:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:22:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:23:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:23:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:23:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:23:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:24:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:24:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:24:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:24:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:25:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:25:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:25:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:25:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:26:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:26:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:26:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:26:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:27:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:27:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:27:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:27:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:28:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:28:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:28:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:28:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:29:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:29:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:29:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:29:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:30:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:30:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:30:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:30:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:31:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:31:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:31:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:31:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:32:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:32:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:32:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:32:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:33:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T15:33:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:04:38Z	info	currently executing path: /usr/local/bin
2024-12-06T16:04:44Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:04:59Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:05:14Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:05:29Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:05:44Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:05:59Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:06:14Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:06:29Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:06:44Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:06:59Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:07:14Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:07:29Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:07:44Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:07:59Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:09:41Z	info	currently executing path: /usr/local/bin
2024-12-06T16:09:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:10:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:10:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:10:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:10:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:11:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:11:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:11:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:11:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:12:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:12:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:12:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:12:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:13:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:13:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:13:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:13:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:14:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:14:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:14:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:14:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:15:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:15:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:15:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:15:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:16:07Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:16:22Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:16:37Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:16:52Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.20.0.2", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-06T16:17:52Z	info	currently executing path: /usr/local/bin
2024-12-07T14:10:58Z	info	currently executing path: /usr/local/bin
2024-12-07T14:11:01Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.3", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-07T14:11:16Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.3", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-07T14:11:31Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.3", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-07T14:11:46Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.3", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
2024-12-07T14:12:01Z	info	success api call	{"duration": 0, "method": "GET", "remote#addr": "172.18.0.3", "response#bytes": 0, "response#status": 200, "uri": "/v1/auth/health"}
